Id,SalePrice
1793,139072.54507872014
1794,138713.56182929652
1795,139172.39902160765
1796,103143.98147026215
1797,111495.71480626857
1798,124776.0337570694
1799,103390.79006941064
1800,126660.84799975477
1801,131365.1124878765
1802,118595.12796482244
1803,153736.25054930281
1804,140528.77831978374
1805,137666.78645151266
1806,123491.50354777616
1807,141698.82605275974
1808,112456.41785709593
1809,109684.37117078814
1810,136348.2152386651
1811,121944.69078835257
1812,119001.302541065
1813,121295.95139845794
1814,98543.17872059705
1815,65110.921513581045
1816,96568.17971494044
1817,123389.37503608479
1818,135847.07217355334
1819,115302.63802729358
1820,74860.1993540759
1821,101981.78885725462
1822,144725.97832581468
1823,64714.23660257218
1824,132306.51892246742
1825,121142.83875387943
1826,102385.60257839087
1827,109371.64677091062
1828,135766.7489763596
1829,121299.88258248268
1830,136944.09706366516
1831,156924.97922552706
1832,104431.54079039965
1833,143730.45087301734
1834,116889.59875346106
1835,163353.17585090853
1836,129908.88997936083
1837,106842.75186430907
1838,131048.19346879669
1839,86460.35038323866
1840,160892.45368849367
1841,145880.89178782716
1842,89505.11234648386
1843,140574.35605074372
1844,124723.89864366752
1845,135116.99728404594
1846,155128.43264528946
1847,159408.4954120322
1848,69463.66945469956
1849,100325.38331705697
1850,129368.4504017881
1851,144026.47023530252
1852,130006.56547612633
1853,130553.20093191281
1854,171283.9964765836
1855,136264.33142434215
1856,216584.5861400148
1857,123075.41898154118
1858,144375.5546128445
1859,114737.63699225696
1860,153008.60481895012
1861,113139.21183169841
1862,299755.616759694
1863,297407.5587453985
1864,297407.5587453985
1865,303189.544180298
1866,323423.6115969482
1867,234721.22542729965
1868,307374.41732381855
1869,202131.83087901902
1870,204605.35299017196
1871,243989.31966326205
1872,168692.75714321848
1873,244286.82372088393
1874,139009.33257014552
1875,212559.37275487435
1876,197875.31176743974
1877,213414.57066815422
1878,212869.5587015104
1879,131583.98396887962
1880,134018.6855624473
1881,243350.4282002028
1882,247899.12391601928
1883,201140.7102541048
1884,211824.00205604034
1885,238036.4688489558
1886,290285.9681879814
1887,207428.21371667553
1888,267684.5548442824
1889,152691.68928788358
1890,137328.12047601622
1891,141712.9104636357
1892,112646.33606641827
1893,138662.90272346427
1894,131626.2006149916
1895,145812.13527825565
1896,123223.25863251463
1897,119714.59098974544
1898,104965.00457693616
1899,123004.41724991595
1900,151082.10450715243
1901,153069.85427398595
1902,145391.03089343966
1903,232985.78029330773
1904,135955.22315902592
1905,187936.71071216304
1906,158711.01329744843
1907,195174.6961131585
1908,106745.47208133787
1909,139610.83538008793
1910,122688.97435464531
1911,191078.2830116663
1912,286322.8613738825
1913,138187.0434819256
1914,61609.55924905823
1915,311457.88240767486
1916,72018.00001171486
1917,246191.1574244491
1918,134984.73820673037
1919,165864.46693773652
1920,158036.83117105073
1921,411003.75833024405
1922,302397.344336822
1923,197037.77113586233
1924,247430.19173349347
1925,216258.11720256708
1926,381101.9128963399
1927,133661.3981024155
1928,162158.25530278689
1929,122499.35259694033
1930,113775.49253084535
1931,139470.13605621678
1932,138291.98527139353
1933,162338.88374534657
1934,178745.4198922274
1935,172374.6738677541
1936,183017.19259219404
1937,182140.73562939826
1938,163735.1946829316
1939,244980.324133259
1940,193183.70563127016
1941,177739.5123117676
1942,186018.7307063312
1943,200359.7753169899
1944,306891.5942855487
1945,351642.1557864109
1946,145760.03435005673
1947,317272.1543789127
1948,167215.0112206925
1949,252987.0989386717
1950,184150.8592010806
1951,264246.62941652484
1952,245737.6812710632
1953,166746.36749806604
1954,194708.94221427623
1955,132379.715041037
1956,279299.9910214835
1957,162013.2507021736
1958,292125.16731651704
1959,150126.24948440655
1960,112640.38881660176
1961,120359.40529996494
1962,95347.71840474024
1963,98613.62160907286
1964,113308.59662288157
1965,154041.9390949853
1966,159012.2471888105
1967,282713.00758450275
1968,425632.7885885597
1969,367367.30256398645
1970,431377.3441430151
1971,402005.8628926775
1972,343244.3302942648
1973,254320.2875745324
1974,307545.74317777646
1975,455022.91611440945
1976,262398.32231846114
1977,366534.8470744968
1978,369539.47943512595
1979,316110.48907767126
1980,196580.14045341773
1981,332779.9537808493
1982,219206.9715347256
1983,200522.04539908716
1984,167333.20123642217
1985,212770.88747900305
1986,213434.26795914804
1987,172152.0115558987
1988,176815.78732351025
1989,193139.32117109775
1990,214020.90953458392
1991,217755.32952798676
1992,209246.42482627745
1993,174154.89597671406
1994,246436.4228481488
1995,184200.9729363814
1996,248593.0594365268
1997,308688.12071982207
1998,346026.8404025456
1999,253753.11816199392
2000,305115.862238329
2001,256395.88813042323
2002,251002.52896184154
2003,250588.0422684506
2004,237169.6340082967
2005,214697.18990826342
2006,215552.6004290336
2007,249833.53504457226
2008,196992.5325688004
2009,191828.73902626886
2010,186552.4660030928
2011,145422.11926783534
2012,174332.6014786
2013,181605.6803630217
2014,186208.7962102311
2015,192282.93028689484
2016,189835.31691793312
2017,203760.94562429635
2018,126268.72496547973
2019,133505.29049648528
2020,117590.63572931303
2021,116319.06730186414
2022,174028.00898074853
2023,150712.07427505043
2024,214541.50720826664
2025,366291.20787969296
2026,180638.40979525147
2027,148997.9469620853
2028,154999.59006662673
2029,168905.8030786966
2030,276230.99820172676
2031,212949.91823193696
2032,232811.24494594926
2033,268265.1685371524
2034,164054.28777989722
2035,204348.64699537682
2036,181146.01208595064
2037,185219.68513788315
2038,282458.28317947633
2039,194489.56923279684
2040,353596.67254110135
2041,272000.6600802653
2042,206795.36075637362
2043,168195.99290858884
2044,167458.08741946504
2045,226849.6683593109
2046,138761.27999977366
2047,147296.65527844054
2048,132499.1403399475
2049,137928.12919510278
2050,171768.96368177747
2051,100591.16288668205
2052,137545.43988505725
2053,144762.65322169426
2054,81478.3649250134
2055,152661.01872881784
2056,126835.66650898855
2057,126537.93360013045
2058,204905.76035770852
2059,140788.0016049089
2060,157849.73104426076
2061,171949.31571720022
2062,138282.98154796194
2063,108462.56071804781
2064,139569.14755909983
2065,112539.31475314777
2066,168079.39818480876
2067,109234.39981153452
2068,138765.20812198863
2069,80970.7291267494
2070,109608.54645714827
2071,92028.29672344092
2072,134898.1964887836
2073,135047.14939021514
2074,183177.6065157618
2075,143420.95069346396
2076,119150.37083519998
2077,149497.61363319436
2078,130223.5866165804
2079,134509.4223664601
2080,113600.99631829509
2081,127184.97491512509
2082,128974.69090884275
2083,140568.15698149966
2084,112524.05181761512
2085,132884.78412176645
2086,97623.38696866755
2087,125336.59029563675
2088,104589.28502651947
2089,90710.94190741242
2090,130718.18495747229
2091,126812.29706521964
2092,136676.0029321904
2093,134409.49667899322
2094,133500.4063116273
2095,144580.3330408172
2096,83029.72330199183
2097,95877.61778733727
2098,143631.01935104848
2099,63742.79591057702
2100,91779.7179204869
2101,128808.68108186642
2102,139261.8666750137
2103,98439.24034640093
2104,133659.79369109307
2105,123757.02474191943
2106,79725.53752241896
2107,267681.10030498524
2108,115792.03055159474
2109,114276.38210696127
2110,131070.4301656416
2111,153436.05727763832
2112,141621.73199914547
2113,121419.97273569736
2114,107140.27909570369
2115,147242.8919073696
2116,115248.27342441012
2117,141226.78996915775
2118,120714.21881246299
2119,104657.59665407152
2120,112629.21954727468
2121,124161.51460225841
2122,109762.79191852997
2123,86283.30940504537
2124,187973.4773497704
2125,127468.29587540451
2126,153900.38724500677
2127,149423.9051532541
2128,125118.03319350054
2129,97025.65957374673
2130,134222.92533543316
2131,146686.02667883638
2132,126843.34625404958
2133,126835.42730078535
2134,118433.8465613221
2135,96364.88764175311
2136,82537.68847666288
2137,117563.62166092893
2138,137401.00148231984
2139,152341.74226942653
2140,135451.4161971731
2141,125323.40546972616
2142,135203.56002991434
2143,146976.97677522755
2144,127279.59870991945
2145,133848.65307308588
2146,152247.89438255425
2147,154604.5122830237
2148,127784.3907752818
2149,134202.44200871637
2150,228916.4722017052
2151,143596.43962773026
2152,169080.39596657167
2153,151972.27062590924
2154,106639.57519604343
2155,121875.63533289012
2156,213568.9778312203
2157,241343.47048283325
2158,232100.2623776861
2159,200764.40238887866
2160,172724.16527058274
2161,246871.42426203817
2162,396293.35298496624
2163,331585.16837913095
2164,226241.7708337909
2165,176255.343538203
2166,142995.57184085544
2167,211934.71725248516
2168,207325.84177766988
2169,192680.82622122855
2170,221238.33970207616
2171,138653.7079478183
2172,138560.91700819987
2173,162363.38451536812
2174,243081.83794231556
2175,284291.8076189813
2176,307499.18615850754
2177,255026.6107138466
2178,204020.51517811377
2179,144338.069282758
2180,191160.41020550334
2181,194267.58552851985
2182,226900.77110762108
2183,197488.03187959958
2184,134439.04392527876
2185,124355.96204254286
2186,153538.91844459204
2187,149880.71230225594
2188,151627.4809296603
2189,197882.41231740813
2190,84162.95341450434
2191,88144.98099223594
2192,93191.65826710592
2193,96020.7628637539
2194,97312.58292977419
2195,114313.64967167331
2196,104658.38615572377
2197,126106.5918253338
2198,161077.97414888034
2199,155878.86817352922
2200,126312.10641859265
2201,122037.02706060094
2202,172154.43185091513
2203,142690.89717060298
2204,166759.57212073513
2205,121370.92456966614
2206,139208.12773805467
2207,170333.59295671651
2208,222904.95665680312
2209,184584.17369355736
2210,116222.56091745874
2211,112522.26653078297
2212,113584.43714204062
2213,101853.34895887181
2214,138424.91692385028
2215,103963.6206900661
2216,142927.73007112253
2217,70601.61556470401
2218,71909.9556090422
2219,66264.64001492066
2220,76962.82576803569
2221,311334.9046528506
2222,262988.67470831797
2223,297528.7609546137
2224,209416.6067601952
2225,116835.95473110638
2226,184539.96242739953
2227,202694.7212047506
2228,272244.86832806154
2229,231466.13202408445
2230,150828.16542080254
2231,203777.8103069032
2232,176311.37149911374
2233,174862.71443530137
2234,229756.03253456936
2235,198739.2381440475
2236,284198.7898211756
2237,360889.8823191477
2238,185401.33712685216
2239,123427.82010272692
2240,161102.17567329493
2241,152747.9341461607
2242,134032.35461417257
2243,121750.73470476462
2244,102636.99999734816
2245,91761.1829245216
2246,145083.79193669642
2247,105921.24147820674
2248,125033.25344695835
2249,126180.40441857993
2250,134020.2779042428
2251,109189.50281833122
2252,168118.67230867813
2253,140079.4314926552
2254,165267.60929988022
2255,191286.1236287222
2256,176675.5088588222
2257,197747.4439571984
2258,172112.28721912732
2259,178522.50113729096
2260,157294.79172146856
2261,179776.34517261625
2262,212533.88155278517
2263,320834.93535338936
2264,462951.7704989768
2265,155614.48162554717
2266,276728.634659315
2267,369601.19461516803
2268,347849.27204119647
2269,164382.83219089475
2270,179293.3577045557
2271,242357.16974363415
2272,192976.0732266985
2273,164439.19913416065
2274,179945.18217211432
2275,167737.7023540409
2276,183973.76556265962
2277,173578.38238957117
2278,144424.78587589163
2279,121696.60679010523
2280,120301.36724344986
2281,177721.66111729972
2282,179823.2370765608
2283,98609.9916935711
2284,108245.8981576509
2285,154151.10301907343
2286,129203.88215147408
2287,332330.032178992
2288,276218.6323347482
2289,397086.56570685
2290,435151.3228919641
2291,305263.99970338383
2292,390762.1707180271
2293,456826.8778994794
2294,403627.5787270013
2295,452091.56798859354
2296,307152.2119550061
2297,291840.2785568909
2298,308865.9357885834
2299,396530.2435321905
2300,318889.6151621371
2301,234759.6207225892
2302,238990.0325799551
2303,254101.54250580902
2304,248914.09976728956
2305,181256.58729498793
2306,181386.77571264002
2307,185482.32210345555
2308,226047.9574862114
2309,278270.05577860324
2310,204377.75055100536
2311,206847.6072378824
2312,169878.06735978168
2313,174351.6858536315
2314,169800.16025746433
2315,173844.82153692128
2316,179906.46478259075
2317,184392.88643762053
2318,174524.3629042446
2319,175056.8639855028
2320,177981.50199530026
2321,237416.52188818515
2322,173960.0472822908
2323,177465.1340590416
2324,169228.97675947068
2325,228977.13911615667
2326,168025.5173490085
2327,213250.02635015734
2328,215125.13814830728
2329,186310.3575709668
2330,179185.51300249036
2331,357078.46676258877
2332,388723.7151748983
2333,325779.63622794696
2334,262762.79522079777
2335,259747.1574013349
2336,331634.60236712487
2337,206340.02924772576
2338,270737.7179247612
2339,240137.14515966564
2340,378416.76692548225
2341,228278.38372447784
2342,236697.39627058114
2343,228593.2214269735
2344,225353.2344485909
2345,245393.3277815346
2346,206036.94667948832
2347,201879.763290279
2348,217893.08965182092
2349,160122.2243943939
2350,250384.40966031846
2351,257003.3272011609
2352,255970.74461007136
2353,204017.52630963337
2354,134473.34244704916
2355,156861.2296514177
2356,146041.8964166542
2357,208874.40213428182
2358,194064.065464964
2359,123526.22082576195
2360,124737.24776229572
2361,140822.65799965695
2362,281100.2787383105
2363,142536.0811957839
2364,150039.94080617517
2365,215839.16856866443
2366,174404.41880097892
2367,227949.76010077368
2368,208263.81035557072
2369,226155.21730461073
2370,167996.75515279477
2371,168172.56330722175
2372,182545.0328005646
2373,271691.76672551647
2374,294656.38597578596
2375,238146.40599891942
2376,281248.12953062286
2377,354893.9829926418
2378,142027.54003089655
2379,186894.61075782348
2380,144816.23652371674
2381,165362.26651018267
2382,178411.2432638589
2383,216976.7823146784
2384,245527.7951485946
2385,157157.36356397564
2386,141837.11894820404
2387,131559.13479362128
2388,95890.62914704689
2389,122287.92678687681
2390,135904.52118038526
2391,130607.68675582681
2392,113214.67442274239
2393,167509.4138548004
2394,144744.44889658113
2395,191560.6559571844
2396,152319.92606756787
2397,196653.20051955638
2398,123107.07838463759
2399,65663.20849643422
2400,61620.37620047972
2401,109955.39767738617
2402,137513.97373872148
2403,137880.89061279775
2404,148180.02016831297
2405,160114.15322292803
2406,134354.2588470256
2407,125371.80196939451
2408,135601.64317295383
2409,135469.67627111406
2410,159501.35517208587
2411,121586.80831919379
2412,156873.44837498045
2413,137925.7504522573
2414,131401.25009340743
2415,133135.27855821152
2416,124336.1307088502
2417,128600.48523393377
2418,122032.50551309777
2419,134789.84637731046
2420,126621.54450788347
2421,146884.58309940467
2422,119387.92357325119
2423,131009.10381270642
2424,145800.65656038353
2425,176220.9623055342
2426,138074.640438426
2427,133876.60657687834
2428,171537.58552457418
2429,116842.95683738323
2430,128101.6551763212
2431,105557.60652623163
2432,135647.0963237096
2433,139911.16855542557
2434,142199.5668244086
2435,148578.530381322
2436,101325.91325496134
2437,111255.18519929478
2438,129003.83138643406
2439,110883.60360978337
2440,128745.00959456322
2441,99029.50500375354
2442,100813.63885047396
2443,116921.56154250925
2444,125415.45796191413
2445,94082.6936767178
2446,128217.94128611621
2447,170997.5086124032
2448,141621.46440458574
2449,115814.93297686508
2450,148765.97016366993
2451,129670.24188086191
2452,221425.60795423025
2453,97278.03497984949
2454,102867.9306547442
2455,108510.58253223784
2456,132707.2910803957
2457,113487.02297456456
2458,108068.5012341384
2459,109599.42796960678
2460,143986.89306219583
2461,116311.65156664439
2462,139070.5164082179
2463,120684.22162327493
2464,166037.2527329957
2465,132725.43263662935
2466,121206.48361719961
2467,157006.0308340521
2468,86901.03617859544
2469,90680.64522363646
2470,183649.7426505736
2471,181629.18231446564
2472,161078.0898770975
2473,129498.56604571146
2474,93475.0276981405
2475,231662.0528812401
2476,110006.2824563647
2477,133229.42337606903
2478,157697.7192685269
2479,114660.86280005562
2480,133774.8842988628
2481,125656.24190458427
2482,131980.1600170714
2483,114776.11173346924
2484,121656.86099457304
2485,121466.1047135024
2486,154949.46302893863
2487,180516.19541564476
2488,157126.64630447899
2489,148252.3714861964
2490,150214.32755800415
2491,88141.2415621433
2492,181203.18698447477
2493,141048.86076814507
2494,161938.51388215032
2495,100517.80071155164
2496,219531.4020802342
2497,147306.57280164218
2498,118571.30428823178
2499,89481.01376934705
2500,127326.33018890042
2501,138555.97922171577
2502,146643.34002475088
2503,119517.30012279101
2504,176064.3649181814
2505,207126.75962359735
2506,255333.5014778939
2507,315772.94318812276
2508,254404.62921046294
2509,226435.96101227318
2510,228498.40107595254
2511,186411.31600483402
2512,212765.02255407203
2513,216636.10014034863
2514,203152.1211993458
2515,144685.75994028363
2516,151531.07760070404
2517,132347.40798425104
2518,150799.3597724649
2519,217696.39265175228
2520,203867.0404770601
2521,192873.0342186833
2522,216431.04120295102
2523,131362.41797379332
2524,137791.56743122163
2525,141873.78683594542
2526,140634.6675086999
2527,113627.27045617548
2528,125011.0125217667
2529,130907.20398121476
2530,104140.55718351778
2531,253356.8671446249
2532,224594.87100693857
2533,199306.95078113457
2534,237952.43976421477
2535,320891.64689094643
2536,223037.89137132003
2537,209337.53915014456
2538,186289.74320616908
2539,189067.18485550804
2540,177002.9517556613
2541,178982.93539822905
2542,162826.4739347973
2543,134552.01117434868
2544,132380.10971344536
2545,143061.68019794766
2546,146640.60022158988
2547,139214.7799570023
2548,161072.84842969952
2549,162471.22824127134
2550,520439.8036572999
2551,142297.84039314862
2552,116893.28803996518
2553,86364.78864149349
2554,124297.9467177493
2555,101987.6615856262
2556,107218.06572112201
2557,122369.86037731991
2558,146604.15650092627
2559,132989.20547620184
2560,119720.43841862865
2561,145446.05307837515
2562,108846.97556445429
2563,137268.70356631555
2564,177974.4489257767
2565,103865.7735378602
2566,151800.82649820307
2567,130956.31723318117
2568,180012.49277163972
2569,187140.1956129624
2570,114757.48227978547
2571,171864.81371807258
2572,157361.06643513206
2573,232380.3899577359
2574,238200.36818639358
2575,123883.53618039668
2576,131525.87278728056
2577,147480.82871295666
2578,92208.04405512629
2579,76188.77011573185
2580,137765.73496512236
2581,131600.6694058445
2582,113145.05859941443
2583,271770.24501846795
2584,166703.01923587214
2585,177110.5239985672
2586,223044.4516673389
2587,205151.27416850455
2588,152498.1797171289
2589,142547.71923873306
2590,219026.2077257671
2591,192729.9414153833
2592,236169.98455918857
2593,250514.5288380847
2594,181432.64574319194
2595,189071.15021776757
2596,335861.79692063795
2597,182004.5076394633
2598,277510.57298090286
2599,305142.37655549723
2600,120392.40671226896
2601,135403.17124677292
2602,89966.57529620815
2603,98614.35707572625
2604,96366.73488776475
2605,88733.92235567085
2606,142457.63531511556
2607,178315.36582243379
2608,190115.92804308364
2609,157513.4227117206
2610,111367.58068672885
2611,120578.73045521305
2612,154590.08705444363
2613,128459.06806132258
2614,126728.54670666531
2615,153940.4612300716
2616,133139.02307062515
2617,164576.94807708473
2618,168227.3518418429
2619,215301.36623979127
2620,183203.44825636822
2621,181942.09170173132
2622,186919.1381566252
2623,244180.5569344556
2624,319398.7327274384
2625,314530.9711424214
2626,168268.76496846613
2627,173113.32808210503
2628,430188.2961709529
2629,487492.98151221283
2630,315097.1340726683
2631,439256.7546307671
2632,419488.1639441047
2633,310637.1545988272
2634,365482.1098759481
2635,150039.13144610476
2636,187252.0867773304
2637,167834.85205282527
2638,245460.55658311074
2639,180111.0676316177
2640,151770.6493248525
2641,109269.58117054183
2642,185584.7223754355
2643,101618.99527016211
2644,134665.79989778
2645,95918.77456594862
2646,91627.53187996872
2647,105952.9563015418
2648,143212.5049354756
2649,144881.41715420783
2650,157456.5126471465
2651,155460.926917081
2652,424883.4215261182
2653,248056.12790799877
2654,266420.1927169202
2655,355804.31066273164
2656,285432.9802689028
2657,321812.34262056014
2658,289820.0474449207
2659,287986.8862436302
2660,327043.96870506287
2661,327443.97226092295
2662,333011.0575912533
2663,264480.5951348818
2664,274281.81293325254
2665,308095.12860537274
2666,274000.6951829807
2667,168811.5304549485
2668,177189.95942717203
2669,176303.65280898756
2670,274254.7452152091
2671,178049.49859222682
2672,193727.43798767476
2673,204474.61801669552
2674,198086.45974035477
2675,165802.8341356095
2676,182921.3095601553
2677,196695.89720615806
2678,249943.69838060683
2679,259466.88320127004
2680,263998.567019935
2681,395067.08828516916
2682,324500.82044486393
2683,492283.3758854647
2684,314192.3761202945
2685,318813.99145850824
2686,261749.66001611543
2687,293623.11740824505
2688,230646.3857715468
2689,195073.52936194977
2690,446800.2534766541
2691,190058.94045404438
2692,138715.1978576512
2693,199485.32425930823
2694,137995.44772924954
2695,193776.1452558736
2696,182459.19269322435
2697,194113.26355874547
2698,192218.35061986232
2699,176869.20867569008
2700,164520.9535554999
2701,149881.25069535218
2702,108640.81333002109
2703,125473.6575790705
2704,139025.43369893238
2705,123571.08218763719
2706,116044.84432684712
2707,126367.6898697489
2708,133629.12349065268
2709,105840.49751390702
2710,125947.36652870246
2711,282753.5071030577
2712,358452.8541996643
2713,174000.30128525657
2714,152818.54567721934
2715,170129.3256181293
2716,160327.859328409
2717,171756.53489875857
2718,235983.97565302762
2719,155063.59931751323
2720,166858.71319461733
2721,141709.28367449436
2722,163208.7927487306
2723,141708.58570799994
2724,130046.56150108088
2725,136949.86438569834
2726,144182.21733169645
2727,163006.683739869
2728,165651.54588141717
2729,148975.81917253873
2730,142739.21386368456
2731,119064.18433984456
2732,117414.15237939513
2733,154842.65841659726
2734,147430.3070389795
